PN 	 TI 	 AU 	 AE 	 GA 	 AB 	 TF 	 EA 	 DC 	 MC 	 IP 	 PD 	 AD 	 FD 	 PI 	 DS 	 FS 	 CP 	 CR 	 DN 	 MN 	 RI 	 CI 	 RG

IN202441088441-A	System for performing artificial            intelligence-driven early diagnosis of cervical cancer,            has neural network that is trained on large dataset of            labeled Pap smear images to recognize patterns            associated with cancerous cells	RAJENDER N;  KOTOJU R;  MAMIDISETTI G;  RAO R K V;  BRAHMAREDDY A;  GUTTIKONDA J B	RAJENDER N (RAJE-Individual);  KOTOJU R (KOTO-Individual);  MAMIDISETTI G (MAMI-Individual);  RAO R K V (RAOR-Individual);  BRAHMAREDDY A (BRAH-Individual);  GUTTIKONDA J B (GUTT-Individual)	2024C7357V	   NOVELTY - The system has a module for feature                engineering for leveraging a training process. An                enhanced fully connected neural network is provided                for early detection of cervical cancer. An adaptive                training phase improves a model with incremental                knowledge. A learning-based cervical cancer                detection method is provided. A solution is                provided to a problem of early detection using an                artificial intelligence (AI) enabled method. The                module is connected to a neural network. The neural                network includes a set of neural networks, where                the neural networks are connected to each other. A                neural network module is coupled to the neural                network. The neural network is trained on a large                dataset of labeled Pap smear images to learn to                recognize patterns associated with cancerous                cells.    USE - System for performing AI-driven early                diagnosis of cervical cancer using Pap smear images                by using an enhanced fully connected neural network                (FCNN).    ADVANTAGE - The system enables using an enhanced fully                connected neural network (FCNN) to analyze cervical                cell features and accurately identify                abnormalities. The FCNN architecture incorporates                densely connected layers optimized for extracting                relevant features and includes regularization                techniques, i.e. dropout and batch normalization,                to prevent overfitting. The method assists                healthcare professionals in developing better                treatment plans, improving patient outcomes, and                fostering greater patient engagement.    DETAILED DESCRIPTION - An INDEPENDENT CLAIM is also included for a                method for learning-based cervical cancer                detection.    DESCRIPTION OF DRAWING(S) - The drawing shows a flowchart illustrating                the method for AI-based for early detection of                cervical cancer. 			P31 (Diagnosis, surgery (A61B).);  S05 (Electrical Medical Equipment);  T01 (Digital Computers)	P31-A05;  S05-D06;  S05-G02G1;  T01-J16C1;  T01-N01E1	A61B-005/00;  G06N-003/045;  G06N-003/08;  G16H-010/60;  G16H-050/20	IN202441088441-A   22 Nov 2024   G06N-003/045   202402   English	IN202441088441-A    IN41088441    15 Nov 2024		IN41088441    15 Nov 2024										
CN119811589-A	Auxiliary treatment effect prediction system for            local advanced rectal cancer based on artificial            intelligence, has clinical application module that            applies prediction model to actual clinical scene	CHEN X;  XU P;  CHEN Z;  SU X;  CHEN C	PLA ARMY MEDICAL CENT (PLAA-Non-standard)	2025463824	   NOVELTY - The system has a data collecting and                processing module for collecting clinical, image,                radiotherapy target area and dosage of a patient. A                prediction model construction and training module                extracts and selects key features in data. A                clinical application module applies a prediction                model to an actual clinical scene to assist a                doctor to formulate radiotherapy scheme. The                clinical effect and evaluation prognosis are                monitored in real time.    USE - Auxiliary treatment effect prediction system                for local advanced rectal cancer based on                artificial intelligence (AI) based system for                predicting curative effect of local advancedrectal                cancer using a computer device (claimed).    ADVANTAGE - The data of the patient is collected by the                data collecting and processing module to construct                the prediction model, which improves the accuracy                of the radiation treatment effect and the side                reaction prediction, so as to improve the problem                of the characteristic capturing limitation of the                existing AI model caused by single centre and                single mode. The prediction model construction and                training module extracts and selects key features                in the data, constructing a tumour segmentation                multi-mode fusion and calibration network                prediction model based on PET/CT image.    DETAILED DESCRIPTION - INDEPENDENT CLAIMS are also included                for:    the AI-based local advanced rectal cancer new                auxiliary treatment effect prediction method;                and    a readable storage medium comprising a set of                instructions for predicting local advanced rectal                cancer new auxiliary treatment effect.    DESCRIPTION OF DRAWING(S) - The drawing shows a schematic view of an                auxiliary treatment effect prediction system for                local advanced rectal cancer (Drawing includes                non-English language text). 			S05 (Electrical Medical Equipment);  T01 (Digital Computers)	S05-G02G4;  T01-E01B;  T01-J06A1;  T01-J16C;  T01-J16P6A;  T01-L02	G06N-020/00;  G06V-010/25;  G06V-010/26;  G06V-010/80;  G16H-020/40	CN119811589-A   11 Apr 2025   G16H-020/40   202541   Chinese	CN119811589-A    CN11858553    17 Dec 2024		CN11858553    17 Dec 2024			CN119811589-A -- CN115205276-A   CHENGDU INFORMATION TECHNOLOGY CO LTD CA (CDRY);  UNIV SICHUAN WEST CHINA HOSPITAL (USCU)   MIAO D,  FU L,  ZHU Y,  LUO X,  CHEN Z,  SHENG L,  TANG Y,  DOU M,  WANG S,  CHEN X,  YAO Y,  WANG X;  CN117079828-A   UNIV NANJING MEDICAL SECOND AFFILIATED (UYNM)   ZHANG J,  GUAN X,  LU N;  CN117974604-A   LIANREN HEALTH & MEDICAL BIG DATA                  TECHNO (LIAN-Non-standard)   ZHOU J,  SUN M,  FENG H,  XU W,  LIU C,  SHAO T,  CHIAU C C,  YANG W,  YUAN P;  CN118824477-A   UNIV FUDAN SHANGHAI CANCER CENTER (UYFU)   SHI J,  CHEN J,  WAN J;  CN119007934-A   RIZHAO PEOPLES HOSPITAL (RIZH-Non-standard)   SHAO C,  LI L;  CN119132582-A   UNIV FUJIAN MEDICAL FIRST AFFILIATED HOS (UNFM)   CHEN S,  CHEN R,  GUO Y,  LAN L,  SHAO L,  GUO F							
IN202511090760-A	System for genome sequence analysis, comprises            deep learning unit, which uses neural network            architectures to classify mutational biomarkers,            predictive unit to analyze genome data and identify            cancer-causing mutations and Internet-of-Things for            real-time continuous data integration	RANA N	RANA N (RANA-Individual);  UNIV SWAMI VIVEKANAND SUBHARTI (UYSW-Non-standard)	2025B39097	   NOVELTY - The artificial                intelligence/Internet-of-Things-based system for                genome sequence analysis comprises a deep learning                unit, a predictive unit to analyze genome data and                identify cancer-causing mutations and                Internet-of-Things for real-time, continuous data                integration. The deep learning unit uses neural                network architectures to classify mutational                biomarkers. The predictive unit forecasts cancer                risk based on patient-specific genomic profiles.                The system uses clustering and classification                techniques to categorize cancer types and mutation                types, and provides an output comprising actionable                diagnostic insights for early cancer                detection.    USE - Artificial                intelligence/Internet-of-Things-based system for                analyzing genome sequences to understand genetic                factors responsible for cancer.    ADVANTAGE - The system aids in early detection,                personalized treatment, and risk prediction for                various cancers by identifying mutational                signatures in genomic data. The system processes                and analysis large-scale genome sequencing data                from cancer patients and provides a real-time                analysis. 			D16 (Fermentation industry - including fermentation equipment, brewing, yeast production, production of pharmaceuticals and other chemicals by fermentation, microbiology, production of vaccines and antibodies, cell and tissue culture and genetic engineering.);  B04 (Natural products and polymers. Including testing of body fluids (other than blood typing or cell counting), pharmaceuticals or veterinary compounds of unknown structure, testing of microorganisms for pathogenicity, testing of chemicals for mutagenicity or human toxicity and fermentative production of DNA or RNA. General compositions.);  S05 (Electrical Medical Equipment);  T01 (Digital Computers)	D05-H09;  B04-E01;  B04-E12;  B11-C08;  B11-C11;  B12-K04F;  B12-K04G2A;  S05-G02G2;  T01-J05B2;  T01-J05B3;  T01-J16C2;  T01-N01E1;  T01-N01F;  T01-N03A2	A61P-035/00;  G16B-020/00;  G16B-020/20;  G16H-050/20;  G16H-050/30	IN202511090760-A   21 Nov 2025   G16B-020/00   202502   English	IN202511090760-A    IN11090760    23 Sep 2025		IN11090760    23 Sep 2025										
IN202541070559-A	Artificial intelligence (AI)-based system for            personalized lung cancer treatment planning, has            recommendation module that generates and provides            patient-specific lung cancer treatments based on            optimized predictive model	BALA M M;  RAO P K;  SRIVIDYA C	KONERU LAKSHMAIAH EDUCATION FOUND (KLEF-C)	202579218Y	   NOVELTY - The system (100) has a training module (118)                that enables the decentralized training of models                across multiple healthcare institutions by                aggregating model parameters without sharing raw                patient data. A privacy module (120) is configured                to safeguard sensitive patient data by applying                anonymization, encryption, or differential privacy                techniques. A combining module (122) receives and                integrates locally trained model parameters from                distributed nodes into a global model using                federated averaging or weighted strategies, and                redistributes the updated global model to the local                nodes for iterative refinement. A recommendation                module (124) generates and provides the                patient-specific lung cancer treatment plans based                on the optimized predictive model. The AI-based                system operates across distributed healthcare                environments in a privacy-preserving manner while                generating adaptive, data-driven, and                patient-specific lung cancer treatment plans.    USE - Artificial intelligence (AI)-based system for                personalized lung cancer treatment planning.    ADVANTAGE - The system facilitates privacy-preserving,                data-driven model training across multiple                healthcare institutions while optimizing treatment                efficacy, minimizing adverse effects, and enhancing                patient quality of life. The system automates                selection, training, and tuning of predictive                models using automated machine learning (AutoML),                thus the reliance on manual intervention and expert                knowledge is reduced. The AI-based system supports                personalized model aggregation using                patient-specific weighting, thus the adaptive and                context-aware treatment recommendations are                enabled, and hence the robustness,                generalizability, and interpretability of the                predictive models used in clinical decision support                is enhanced.    DESCRIPTION OF DRAWING(S) - The drawing shows a block diagram of the                AI-based system for personalized lung cancer                treatment planning.    100AI-based system    118Training module    120Privacy module    122Combining module    124Recommendation module 			S05 (Electrical Medical Equipment);  T01 (Digital Computers)	S05-G02G2;  S05-G02G4;  S05-G02G9;  T01-D01;  T01-J06A1;  T01-J12C;  T01-J16C5;  T01-J16D;  T01-J16P6A;  T01-N01G;  T01-N02B1B	G06F-021/62;  G06N-020/00;  G16H-050/20;  G16H-050/30;  G16H-050/70	IN202541070559-A   01 Aug 2025   G16H-050/20   202567   English	IN202541070559-A    IN41070559    24 Jul 2025		IN41070559    24 Jul 2025										
CN118918386-A	Method for realizing whole slide image based            breast cancer classification in e.g. artificial            intelligence technical fields, involves inputting image            and text characteristics into mutual characteristic            classification branch of classification model for            outputting first classification result	XIA L;  AN J;  CHEN H;  GAO Z	UNIV TIANJIN (UTIJ-C)	2024C02080	   NOVELTY - The method involves performing area division                on a pre-processed original whole slide image (WSI)                to obtain a WSI, where the WSI comprises multiple                WSI blocks. The WSI is input into an image coding                branch of a classification model for outputting                image characteristics of the WSI. Target metadata                is input into the text coding branch of the                classification model for outputting text                characteristics, where the target metadata is                corresponding to the WSI. The image and text                characteristics are input into a mutual                characteristic classification branch of the                classification model for outputting a first                classification result, where the first                classification result comprises a breast cancer                classification result of each WSI block. The breast                cancer classification results of the WSI blocks are                spliced according to division positions of the WSI                blocks in the WSI, to obtain a second                classification result.    USE - Method for realizing WSI based breast cancer                classification in artificial intelligence, deep                learning and medical image processing technical                fields.    ADVANTAGE - The method enables extracting the                characteristics of the image mode and the text mode                through the classification model, and performing                the multi-mode fusion, so that the breast cancer                classification can be performed by using lavish                multi-mode data, so as to improve the                classification accuracy and classification                efficiency.    DETAILED DESCRIPTION - An INDEPENDENT CLAIM is included for an                electronic device comprising processors and a                memory for performing WSI based breast cancer                classification.    DESCRIPTION OF DRAWING(S) - The drawing shows a block diagram of a                classification model. (Drawing includes non-English                language text). 			T01 (Digital Computers)	T01-J05B2C;  T01-J06A1;  T01-J10B2;  T01-J10D;  T01-J16C2	G06N-003/042;  G06N-003/0464;  G06N-003/08;  G06T-007/00;  G06V-010/26;  G06V-010/764;  G06V-010/80;  G06V-010/82;  G06V-030/18;  G06V-030/19	CN118918386-A   08 Nov 2024   G06V-010/764   202498   Chinese	CN118918386-A    CN11128995    16 Aug 2024		CN11128995    16 Aug 2024										
IN202541117452-A	Artificial intelligence-integrated diagnostic            system for breast cancer stage detection and survival            prediction ar e.g. hospitals, has Vision Transformer            model for analyzing histopathological images and            machine learning models for predicting patient survival            probability	MATHEW L J;  YOGESHVAR M;  SELVANAYAKI S;  LAVANYA G	SAVEETHA ENG COLLEGE (SVEC-C)	202615270A	   NOVELTY - The system has a vision transformer (ViT)                model for analyzing human epidermal growth factor                receptor 2 histopathological images and machine                learning models for predicting patient survival                probability. The ViT model extracts multi-level                spatial and contextual features from digital tissue                images for accurate classification of breast cancer                stages. An output of the viT model is integrated                with clinical patient data comprising parameters                such as age, tumor size, receptor status, and                treatment details to form a unified input feature                set. A survival prediction module employs machine                learning algorithms selected from a group                consisting of Cox proportional hazards model,                random forest, Gradient boosted trees, and long                short-term memory (LSTM) networks to compute                survival probability and recurrence risk.    USE - Artificial intelligence (AI)-integrated                diagnostic system for breast cancer stage detection                and survival prediction in a field of healthcare,                medical imaging, machine learning, and                computational oncology at hospitals, research                centres, and rural healthcare facilities.    ADVANTAGE - The system develops and deploys a ViT model                that is effective at capturing local and global                contextual characteristics, thus providing high                accuracy and robustness in cancer stage detection.                The system allows hospitals, pathology laboratories                and telemedicine providers to execute remote HER2                image submission, automated cancer staging,                survival forecast, and report creation, thus                facilitating real-time diagnostics, clinical                collaboration, and health care access by a large                population.    DESCRIPTION OF DRAWING(S) - The dawing shows a flow diagram illustrating                a two-phase ViT-XAI and RFA-based breast cancer                analysis framework. 			P31 (Diagnosis, surgery (A61B).);  S05 (Electrical Medical Equipment);  T01 (Digital Computers)	P31-A05;  S05-D02;  S05-D06;  T01-J05B2;  T01-J10B2;  T01-J16C2;  T01-J16C5;  T01-J16P1;  T01-J16P6A;  T01-N01E1	A61B-006/00;  G06N-003/04;  G06N-003/08;  G06T-007/00;  G16H-050/20	IN202541117452-A   30 Jan 2026   G06T-007/00   202615   English	IN202541117452-A    IN41117452    26 Nov 2025		IN41117452    26 Nov 2025										
CN217907716-U	Cervical cancer detecting device based on            artificial intelligence (AI), has adjusting mechanism            and micro camera that are sleeved with transparent            protective cover, and camera is connected with signal            processing device signal	YIN J	SUZHOU LUOYOUDA HEALTH MEDICAL TECHNOLOG (SUZH-Non-standard)	2022F1695L	   NOVELTY - The utility model claims a cervical cancer                detection device based on AI artificial                intelligence, relating to the technical field of                medical appliance, wherein the technical solution                is as follows: comprising a placing table, the                placing table is provided with a signal processing                device, four corners of the placing table are                provided with a working table through the                telescopic electric cylinder, the upper part of the                working table is provided with a display screen,                the display screen is connected with the signal                processing device signal, the signal processing                device is provided with a detecting handle through                a flexible connecting lead, one end of the                detecting handle far away from the connecting wire                is provided with a connecting rod, the other end of                the connecting rod is provided with a micro camera                through the direction adjusting mechanism, the                adjusting mechanism and the micro camera are                sleeved with a transparent protective cover, the                camera is connected with the signal processing                device signal, the signal processing device                comprises a data input module, a data processing                module, an image storage module and a data output                module; The utility model uses the camera to shoot                the detection part, using the artificial                intelligence to simply detect and judge. 			P31 (Diagnosis, surgery (A61B).);  S05 (Electrical Medical Equipment);  T01 (Digital Computers)	P31-A05;  S05-D;  T01-J16;  T01-J06A1;  T01-J05B2A	A61B-001/04;  A61B-001/303	CN217907716-U   29 Nov 2022   A61B-001/303   202299   Chinese	CN217907716-U    CN21862605    19 Jul 2022		CN21862605    19 Jul 2022										
CN120514334-A	Cervical cancer screening system for use in            medical image analysis and artificial intelligence            field, has image processing unit for generating            detection image according to target light and            identifying pathological change position of tissue to            be detected	GUO Y;  DAI Q;  LIU S;  PENG D;  NI Q;  WEI X;  ZHANG Y	NANJING ZHIWEI MEDICAL TECHNOLOGY CO LTD (NANJ-Non-standard);  HANGZHOU MICRO-INNO MEDICAL TECHNOLOGY (HANG-Non-standard);  ANHUI WEIXIN MEDICAL TECHNOLOGY CO LTD (ANHU-Non-standard)	202589352S	   NOVELTY - The system has a light emitting unit (101) for                emitting a target light irradiated on a tissue to                be tested under a target working mode, where the                target working mode comprises a white light imaging                mode, fluorescence imaging mode and narrow band                imaging mode. A processing unit (102) is provided                with a light emitting control unit (103) and an                image processing unit (104). The light emitting                control unit controls a target working model of the                light emitting unit to switch. The image processing                unit generates a detection image according to the                target light and identifies a pathological change                position of the tissue to be detected and grads the                pathological change based on the detection                image.    USE - Cervical cancer screening system for a                cervical cancer screening device (claimed) for use                in medical image analysis and artificial                intelligence field for realizing precise location                and classification of cervical lesion in                women.    ADVANTAGE - The system realizes the accurate location and                classification of cervical lesion by setting the                light emitting unit and the processing unit.    DESCRIPTION OF DRAWING(S) - The drawing shows a block diagram of a                cervical cancer screening system. (Drawing includes                non-English language text).    101Light emitting unit    102Graphic processing unit    103Light emission control unit    104Image processing unit 			P31 (Diagnosis, surgery (A61B).);  S05 (Electrical Medical Equipment);  T01 (Digital Computers)	P31-A05;  S05-D;  T01-J05B2;  T01-J06A1;  T01-J10B2;  T01-J16P6A;  T01-N01G	A61B-005/00;  A61B-005/06	CN120514334-A   22 Aug 2025   A61B-005/00   202578   Chinese	CN120514334-A    CN10680878    26 May 2025		CN10680878    26 May 2025			CN120514334-A -- CN105476597-A   FOSHAN NANHAI DISTRICT OPTOMEDIC TECHNOLOGY                  CO LTD (FOSH-Non-standard)   AN X,  LI W,  LIU M,  REN J,  WANG H,  ZHANG X;  CN117653019-A   UNIV TIANJIN (UTIJ)   ZHANG Q,  ZHANG L,  ZHENG J,  LIU D,  GAO F;  US20120232408-A1   ;  US20220296090-A1   	CN120514334-A  : "", 31 March          2020, , pages: 70 - 73,relevantClaims[1-13];  : "", 30 June 2021,          , pages: 115 - 120,relevantClaims[1-13]						
IN202541133624-A	Quantum-enhanced artificial intelligence-based            cancer detection system for detecting e.g. malignant            cancer patterns from medical imaging datasets, has            classical preprocessing module for processing medical            imaging data, and feature extraction module that            extracts diagnostic features from data	MALATHI C;  RAMANJANEYULU K V;  PRABHUDAS B;  NAVEEN B;  SRIKANTH K;  BABU V D	QIS COLLEGE ENG & TECHNOLOGY (QISC-Non-standard)	2026075421	   NOVELTY - The system has a classical preprocessing                module for processing medical imaging data. A                feature extraction module extracts diagnostic                features from the processed data. A quantum feature                mapping module encodes the extracted features into                quantum states. A quantum kernel computation module                generates a quantum kernel matrix using quantum                circuits. A quantum support vector machine                classifier classifies medical samples as malignant                or benign based on the quantum kernel matrix. The                classical pre-processing module performs noise                reduction, normalization, segmentation, and                region-of-interest extraction on medical imaging                datasets e.g. MRI data.    USE - Quantum-enhanced artificial intelligence-based                cancer detection system for detecting malignant and                benign cancer patterns from medical imaging and                diagnostic datasets in clinical diagnostic                platforms and healthcare information systems. Uses                include but are not limited to MRI, computed                tomography (CT), ultrasound and histopathological                imaging modalities.    ADVANTAGE - The system improves diagnostic accuracy,                efficiency, and robustness, thus providing a                scalable and future-ready solution for advanced                medical diagnostics by leveraging strengths of                classical and quantum computing. The system                develops a hybrid quantum-classical artificial                intelligence framework for accurate and efficient                cancer detection using medical diagnostic data. The                system enhances feature separability in medical                imaging datasets through quantum kernel mapping,                thus improving classification performance. The                system enables effective learning from limited or                high-dimensional medical datasets by leveraging the                data efficiency of quantum machine learning                processes. The system compares and demonstrates the                performance improvement of Quantum Support Vector                Machines over classical Support Vector Machines in                medical diagnosis applications, and provides a                scalable and future-ready diagnostic system                integrated into healthcare environments, thus                providing advanced quantum computing research with                practical clinical diagnostic applications.    DESCRIPTION OF DRAWING(S) - The drawing shows a block diagram of a                quantum medical imaging architecture comprising a                classical preprocessing module, a quantum feature                encoding module, a quantum kernel computation unit,                and a quantum support vector machine-based                classification unit. 			B04 (Natural products and polymers. Including testing of body fluids (other than blood typing or cell counting), pharmaceuticals or veterinary compounds of unknown structure, testing of microorganisms for pathogenicity, testing of chemicals for mutagenicity or human toxicity and fermentative production of DNA or RNA. General compositions.);  P31 (Diagnosis, surgery (A61B).);  S05 (Electrical Medical Equipment);  T01 (Digital Computers)	B11-C08A;  B11-C08J;  B11-C11;  B12-K04C;  B12-K04G2A;  P31-A05;  S05-D08A;  T01-E03;  T01-J05B2;  T01-J06A1;  T01-J15X;  T01-J16;  T01-M06Q;  T01-N01F;  T01-N01G	A61M-060/40;  A61M-060/50;  G06F-111/14;  G16H-070/60;  G16Y-020/10	IN202541133624-A   09 Jan 2026   G06F-111/14   202612   English	IN202541133624-A    IN41133624    30 Dec 2025		IN41133624    30 Dec 2025										
IN202521019412-A	Artificial intelligence-powered smart urinal            system used for non-invasive early prostate cancer            detection, comprises biosensor array embedded within            urinal basin, adapted to detect prostate-specific            antigen and other biomarkers in urine through selective            biochemical binding and signal transduction	KHAN S;  MIDHUNCHAKKARAVARTHY D;  DEGADWALA S D	KHAN S (KHAN-Individual);  MIDHUNCHAKKARAVARTHY D (MIDH-Individual);  DEGADWALA S D (DEGA-Individual)	202542782Q	   NOVELTY - Artificial intelligence (AI)-powered smart                urinal system comprises a biosensor array embedded                within the urinal basin, adapted to detect                prostate-specific antigen (PSA) and other                biomarkers in urine through selective biochemical                binding and signal transduction, and real-time                spectroscopy module configured to analyze urine                composition, perform biomolecular assessments, and                enhance biomarker quantification accuracy. An                artificial intelligence (AI)-driven computational                unit is operably connected to the biosensor array                and spectroscopy module. The AI framework is                programmed to execute real-time comparative                analyses, interpret biomarker levels, and generate                diagnostic recommendations. An automated sample                collection and disposal mechanism is operably                integrated to process, isolate, and eliminate                residual urine samples while preventing                cross-contamination and preserving diagnostic                integrity.    USE - Artificial intelligence-powered smart urinal                system used for non-invasive early prostate cancer                detection.    ADVANTAGE - The artificial intelligence-powered smart                urinal system integrates biosensors, real-time                spectroscopy, and AI-driven analysis to detect                prostate-specific antigen (PSA) and other relevant                biomarkers with high precision, and enables                large-scale, passive screening, particularly                benefiting asymptomatic individuals and underserved                populations, and features automated sample                collection and disposal, a hygienic self-cleaning                mechanism, and secure wireless data transmission,                ensuring contact-free operation, data security, and                integration with cloud-based healthcare platforms,                and facilitates early cancer detection, improves                accessibility to preventive healthcare, and                enhances public health outcomes through timely                medical intervention and real-time health                monitoring.    DETAILED DESCRIPTION - Artificial intelligence (AI)-powered smart                urinal system comprises a biosensor array embedded                within the urinal basin, adapted to detect                prostate-specific antigen (PSA) and other                biomarkers in urine through selective biochemical                binding and signal transduction, and real-time                spectroscopy module configured to analyze urine                composition, perform biomolecular assessments, and                enhance biomarker quantification accuracy. An                artificial intelligence (AI)-driven computational                unit is operably connected to the biosensor array                and spectroscopy module. The AI framework is                programmed to execute real-time comparative                analyses, interpret biomarker levels, and generate                diagnostic recommendations. An automated sample                collection and disposal mechanism is operably                integrated to process, isolate, and eliminate                residual urine samples while preventing                cross-contamination and preserving diagnostic                integrity. A wireless data transmission module is                operably coupled with the AI driven computational                unit, configured to securely encrypt and transmit                anonymized screening data to designated cloud-based                healthcare databases or remote monitoring systems                for real-time medical evaluation. A digital display                interface is configured to provide real-time                diagnostic feedback indicating whether further                medical consultation is recommended. A                solar-assisted power supply unit is operably                integrated to provide sustainable energy                generation, ensuring continuous operation in public                restrooms, particularly in off-grid or                energy-deficient areas. 			D16 (Fermentation industry - including fermentation equipment, brewing, yeast production, production of pharmaceuticals and other chemicals by fermentation, microbiology, production of vaccines and antibodies, cell and tissue culture and genetic engineering.);  ;  P31 (Diagnosis, surgery (A61B).);  S05 (Electrical Medical Equipment);  S03 (Scientific Instrumentation);  T01 (Digital Computers);  X27 (Domestic Electric Appliances\n)	D05-H09;  B11-C07B2;  B11-C07B7;  B11-C08E8;  B11-C11;  B12-K04G2A;  P31-A05;  P31-R;  Q42-F;  S05-D01;  S05-D06;  S05-G02G1;  S03-E03C1;  S03-E09F;  S03-E14H2;  T01-C03C;  T01-D01;  T01-J05B4P;  T01-J06A1;  T01-J12C;  T01-J16D;  T01-J16P10;  T01-J16P6A;  T01-J16P8;  X27-L	A61B-005/00;  E03D-013/00;  G01N-033/574;  G16H-010/60;  G16H-050/20	IN202521019412-A   11 Apr 2025   G01N-033/574   202538   English	IN202521019412-A    IN21019412    04 Mar 2025		IN21019412    04 Mar 2025										
KR2024079994-A;  KR2798774-B1	Method for providing information based on            artificial intelligence-based lesion detection, for            diagnosing e.g. early gastric cancer, involves            comparing first cutoff score with first anomaly score,            and displaying additional information about first area            when abnormal score is higher than cutoff score	PARK S J	KAIMI CO LTD (KAIM-Non-standard)	2024582387	   NOVELTY - The method involves acquiring (S1) several                images from an endoscope inserted into an object. A                determination is made (S2) whether the endoscope is                located in a first area among areas within the                object, based on one of the images. The setting                information for a first sensitivity is received                (S3) while the endoscope is determined to be                located in the first area. A first analysis                algorithm is determined (S4) corresponding to the                first region among analysis algorithms. A first                abnormality score related to the images is obtained                (S5) using a first analysis algorithm. The first                sensitivity is matched (S6) to the first analysis                algorithm and the first cutoff score of the first                sensitivity is compared with the first anomaly                score. The additional information about the first                area is displayed (S7) through a display unit when                the first abnormal score is higher than the first                cutoff score.    USE - Method for providing information based on                artificial intelligence-based lesion detection,                used for endoscopic procedure for diagnosing early                gastric cancer or Bowman type 4 cancer.    ADVANTAGE - The lesions are automatically detected and                diagnosed in real time using endoscopic image data                and only necessary information is effectively                stored. The artificial intelligence algorithm                analyzes the endoscopic images in real time to                automatically read gastrointestinal cancers and                tumors. The accuracy of diagnosis is improved by                shortening the time required for tumor discovery                and removal and improving and maintaining a certain                level of tumor detection rate by medical staff.                Even small tumors that are missed are detected                depending on the skill and fatigue of medical staff                and preventing gastrointestinal cancer through                early diagnosis and removal of tumors. The manual                adjustment of sensitivity, adjustment based on the                location of the gastrointestinal tract, adjustment                based on the examiner setting of sensitivity, and                adjustment based on complex settings are allowed.                The blind area inspection is possible. The                artificial intelligence diagnosis results are                organized and the representative images are                selected and provided to the user. The accuracy of                diagnosis of lesions is increased through objective                measurement.    DETAILED DESCRIPTION - An INDEPENDENT CLAIM is included for a system                for providing information based on artificial                intelligence-based lesion detection.    DESCRIPTION OF DRAWING(S) - The drawing shows a flowchart showing the                overall process of the lesion detection method from                endoscopic image. (Drawing includes non-English                language text)    S1Step for acquiring images from endoscope                inserted into object    S2Step for determining whether endoscope is                located in first area    S3Step for receiving setting information for                first sensitivity    S4Step for determining first analysis                algorithm    S5Step for obtaining first abnormality score                related to images    S6Step for matching first sensitivity to                first analysis algorithm    S7Step for displaying additional information                about first area 			P31 (Diagnosis, surgery (A61B).);  T01 (Digital Computers)	P31-A05;  T01-J16	A61B-001/00	KR2024079994-A   05 Jun 2024   A61B-001/00   202449Pages: 23   ;  KR2798774-B1   23 Apr 2025   A61B-001/00   202535   	KR2024079994-A    KR163468    29 Nov 2022;   KR2798774-B1    KR163468    29 Nov 2022		KR163468    29 Nov 2022										
